Sentence;Word;Tag
290;ekar,;I-qty
290;54;B-qty
290;mil²).;I-qty
291;2005:;
291;13.328;B-qty
291;hektare;I-qty
291;(133;B-qty
291;km²,;I-qty
291;32.934;B-qty
291;ekar,;I-qty
291;51;B-qty
291;mil²).;I-qty
292;"


Penyebab";
292;Kebakaran;
292;hutan,;
292;antara;
292;"lain:

Sambaran";
292;petir;
292;pada;
292;hutan;
292;yang;
292;kering;
292;karena;
292;musim;
292;kemarau;
292;yang;
292;panjang.;
293;"
Kecerobohan";
293;manusia;
293;antara;
293;lain;
293;membuang;
293;puntung;
293;rokok;
293;sembarangan;
293;dan;
293;lupa;
293;mematikan;
293;api;
293;di;
293;perkemahan.;
294;"
Aktivitas";
294;vulkanis;
294;seperti;
294;terkena;
294;aliran;
294;lahar;
294;atau;
294;awan;
294;panas;
294;dari;
294;letusan;
294;gunung;
294;berapi.;
295;"
Tindakan";
295;yang;
295;disengaja;
295;seperti;
295;untuk;
295;membersihkan;
295;lahan;
295;pertanian;
295;atau;
295;membuka;
295;lahan;
295;pertanian;
295;baru;
295;dan;
295;tindakan;
295;vandalisme.;
296;"
Kebakaran";
296;di;
296;bawah;
296;tanah/ground;
296;fire;
296;pada;
296;daerah;
296;tanah;
296;gambut;
296;yang;
296;dapat;
296;menyulut;
296;kebakaran;
296;di;
296;atas;
296;tanah;
296;pada;
296;saat;
296;musim;
296;kemarau.;
297;"
Dampak";
297;yang;
297;ditimbulkan;
297;dari;
297;kebakaran;
297;liar;
297;antara;
297;"lain:

Menyebarkan";
297;emisi;
297;gas;
297;karbon;
297;dioksida;
297;ke;
297;atmosfer.;
298;Kebakaran;
298;hutan;
298;pada;
298;1997;B-tim
298;menimbulkan;
298;emisi;
298;/;
298;penyebaran;
298;sebanyak;B-qty
298;2,6;I-qty
298;miliar;I-qty
298;ton;I-qty
298;karbon;I-qty
298;dioksida;I-qty
298;ke;
298;atmosfer;
298;(sumber;
298;majala;
298;Nature;
298;2002).;
299;Sebagai;
299;perbandingan;
299;total;
299;emisi;
299;karbon;
299;dioksida;
299;di;
299;seluruh;
299;dunia;
299;pada;
299;tahun;
299;tersebut;
299;adalah;
299;6;B-qty
299;miliar;I-qty
299;ton.;I-qty
300;Terbunuhnya;
300;satwa;
300;liar;
300;dan;
300;musnahnya;
300;tanaman;
300;baik;
300;karena;
300;kebakaran,;
300;terjebak;
300;asap;
300;atau;
300;rusaknya;
300;habitat.;
301;Kebakaran;
301;juga;
301;dapat;
301;menyebabkan;
301;banyak;
301;spesies;
301;endemik/khas;
301;di;
301;suatu;
301;daerah;
301;turut;
301;punah;
301;sebelum;
301;sempat;
301;dikenali/diteliti.;
302;Menyebabkan;
302;banjir;
302;selama;
302;beberapa;
302;minggu;
302;di;
302;saat;
302;musim;
302;hujan;
302;dan;
302;kekeringan;
302;di;
302;saat;
302;musim;
302;kemarau.;
303;Kekeringan;
303;yang;
303;ditimbulkan;
303;dapat;
303;menyebabkan;
303;terhambatnya;
303;jalur;
303;pengangkutan;
303;lewat;
303;sungai;
303;dan;
303;menyebabkan;
303;kelaparan;
303;di;
303;daerah-daerah;
303;terpencil.;
304;Kekeringan;
304;juga;
304;akan;
304;mengurangi;
304;volume;
304;air;
304;waduk;
304;pada;
304;saat;
304;musim;
304;kemarau;
304;yang;
304;mengakibatkan;
304;terhentinya;
304;pembangkit;
304;listrik;
304;(PLTA);
304;pada;
304;musim;
304;kemarau.;
305;Musnahnya;
305;bahan;
305;baku;
305;industri;
305;perkayuan,;
305;mebel/furniture.;
306;Lebih;
306;jauh;
306;lagi;
306;hal;
306;ini;
306;dapat;
306;mengakibatkan;
306;perusahaan;
306;perkayuan;
306;terpaksa;
306;ditutup;
306;karena;
306;kurangnya;
306;bahan;
306;baku;
306;dan;
306;puluhan;
306;ribu;
306;pekerja;
306;menjadi;
306;penganggur/kehilangan;
306;pekerjaan.;
307;Meningkatnya;
307;jumlah;
307;penderita;
307;penyakit;
307;infeksi;
307;saluran;
307;pernapasan;
307;atas;
307;(ISPA);
307;dan;
307;kanker;
307;paru-paru.;
308;Hal;
308;ini;
308;bisa;
308;menyebabkan;
308;kematian;
308;bagi;
308;penderita;
308;berusia;
308;lanjut;
308;dan;
308;anak-anak.;
309;Polusi;
309;asap;
309;ini;
309;juga;
309;bisa;
309;menambah;
309;parah;
309;penyakit;
309;para;
309;penderita;
309;TBC/asma.;
310;Asap;
310;yang;
310;ditimbulkan;
310;menyebabkan;
310;gangguan;
310;di;
310;berbagai;
310;segi;
310;kehidupan;
310;masyarakat;
310;antara;
310;lain;
310;pendidikan,;
310;agama;
310;dan;
310;ekonomi.;
311;Banyak;
311;sekolah;
311;yang;
311;terpaksa;
311;diliburkan;
311;pada;
311;saat;
311;kabut;
311;asap;
311;berada;
311;di;
311;tingkat;
311;yang;
311;berbahaya.;
312;Penduduk;
312;dihimbau;
312;tidak;
312;bepergian;
312;jika;
312;tidak;
312;ada;
312;keperluan;
312;mendesak.;
313;Hal;
313;ini;
313;mengganggu;
313;kegiatan;
313;keagamaan;
313;dan;
313;mengurangi;
313;kegiatan;
313;perdagangan/ekonomi.;
314;Gangguan;
314;asap;
314;juga;
314;terjadi;
314;pada;
314;sarana;
314;perhubungan/transportasi;
314;yaitu;
314;berkurangnya;
314;batas;
314;pandang.;
315;Banyak;
315;pelabuhan;
315;udara;
315;yang;
315;ditutup;
315;pada;
315;saat;
315;pagi;
315;hari;
315;di;
315;musim;
315;kemarau;
315;karena;
315;jarak;
315;pandang;
315;yang;
315;terbatas;
315;bisa;
315;berbahaya;
315;bagi;
315;penerbangan.;
316;Sering;
316;terjadi;
316;kecelakaan;
316;tabrakan;
316;antar;
316;perahu;
316;di;
316;sungai-sungai,;
316;karena;
316;terbatasnya;
316;jarak;
316;pandang.;
317;Musnahnya;
317;bangunan,;
317;mobil,;
317;sarana;
317;umum;
317;dan;
317;harta;
317;benda;
317;lainnya.;
318;"
Lihat";
318;pula;
318;[;
318;sunting;
318;|;
318;sunting;
318;sumber;
318;"]

Baumgardner,";
318;D.,;
318;et;
318;al.;
319;2003.;
320;Warming;
320;of;
320;the;
320;Arctic;
320;lower;
320;stratosphere;
320;by;
320;light;
320;absorbing;
320;particle.;
321;American;
321;Geophysical;
321;Union;
321;fall;
321;meeting.;
322;Dec.;B-tim
323;8-12.;I-tim
324;San;B-geo
324;Francisco.;I-geo
325;"
Fromm,";
325;M.,;
325;et;
325;al.;
326;2003.;
327;Stratospheric;
327;smoke;
327;down;
327;under:;
327;Injection;
327;from;
327;Australian;B-geo
327;fires/convection;
327;in;
327;January;B-tim
327;2003.;I-tim
328;American;
328;Geophysical;
328;Union;
328;fall;
328;meeting.;
329;Dec.;B-tim
330;8-12.;I-tim
331;San;B-geo
331;Francisco.;I-geo
332;"
Makarim,";
332;N.,;
332;et;
332;al.;
333;(BAPEDAL;
333;and;
333;CIDA-CEPI).;
334;1998,;
334;Assessment;
334;of;
334;1997;
334;Land;
334;and;
334;Forest;
334;Fires;
334;in;
334;Indonesia:;
334;National;
334;Coordination.;
335;From;
335;"""International";
335;Forest;
335;Fire;
335;"News""";
335;#18,;
335;page;
335;4-12,;
335;January;B-tim
335;1998.;I-tim
336;"
Wang,";
336;P.K.;
336;2003.;
337;The;
337;physical;
337;mechanism;
337;of;
337;injecting;
337;biomass;
337;burning;
337;materials;
337;into;
337;the;
337;stratosphere;
337;during;
337;fire-induced;
337;thunderstorms.;
338;American;
338;Geophysical;
338;Union;
338;fall;
338;meeting.;
339;Dec.;B-tim
340;8-12.;I-tim
341;San;B-geo
341;Francisco.;I-geo
342;"
Pranala";
342;luar;
342;[;
342;sunting;
342;|;
342;sunting;
342;sumber;
342;"]

(Indonesia)";
342;Kliping;
342;Kebakaran;
342;Lahan;
342;dan;
342;Hutan;
342;Diarsipkan;
342;2007-09-27;B-tim
342;di;
342;Wayback;
342;Machine.;
343;Pada;
343;1997;
343;terjadi;
343;kebakaran;
343;hutan;
343;dan;
343;lahan;
343;di;
343;Riau;B_geo
343;dan;
343;Kalimantan;B-geo
343;yang;
343;disebut-sebut;
343;terparah;
343;dalam;
343;sejarah.;
344;Indonesia;
344;memiliki;
344;banyak;
344;hutan;
344;sebagai;
344;salah;
344;satu;
344;sumber;
344;kekayaan;
344;alamnya.;
345;Sayang,;
345;kebakaran;
345;sering;
345;terjadi;
345;pada;
345;hutan;
345;dan;
345;lahan;
345;(karhutla);
345;yang;
345;hampir;
345;telah;
345;menjadi;
345;‘langganan’;
345;setiap;
345;tahun.;
346;"
Kebakaran";
346;hutan;
346;dan;
346;lahan;
346;gambut;
346;bisa;
346;terjadi;
346;karena;
346;faktor;
346;alam,;
346;seperti;
346;sambaran;
346;petir;
346;yang;
346;mengenai;
346;pohon;
346;kemudian;
346;apinya;
346;menyebar;
346;menimbulkan;
346;kebakaran.;
347;Namun,;
347;sering;
347;kali;
347;kebakaran;
347;itu;
347;juga;
347;terjadi;
347;akibat;
347;ulah;
347;manusia.;
348;Pihak-pihak;
348;yang;
348;tidak;
348;bertanggung;
348;jawab;
348;melakukan;
348;pembakaran;
348;hutan;
348;demi;
348;tujuan;
348;dan;
348;kepentingan;
348;pribadi;
348;tanpa;
348;memikirkan;
348;dampaknya;
348;bagi;
348;sekitar.;
349;"
Bencana";
349;kebakaran;
349;hutan;
349;bisa;
349;disebabkan;
349;oleh;
349;alam;
349;dan;
349;ulah;
349;manusia;
349;itu;
349;sendiri;
349;(foto:;
349;"pixabay/Ylvers)

Dilansir";
349;dari;
349;katadata.co.id,;
349;sebanyak;
349;135.7;B-qty
349;ribu;I-qty
349;hektare;I-qty
349;(ha);
349;hutan;
349;dan;
349;lahan;
349;terbakar;
349;sepanjang;
349;tahun;B-tim
349;2019;I-tim
349;setidaknya;
349;hingga;
349;Agustus;
349;lalu,;
349;di;
349;mana;
349;titik;
349;panas;
349;terbanyak;
349;berada;
349;di;
349;wilayah;
349;Sumatera;B_geo
349;dan;
349;Kalimantan.;B-geo
350;Data;
350;dari;
350;SiPongi;
350;Kementerian;B-org
350;Lingkungan;I-org
350;Hidup;I-org
350;dan;I-org
350;Kehutanan;I-org
350;mencatat;
350;adanya;
350;999;B-qty
350;titik;I-qty
350;panas;I-qty
350;periode;
350;16-22;B-tim
350;Agustus;I-tim
350;lalu,;
350;Kalimantan;B-geo
350;sebanyak;
350;480;B-qty
350;titik;I-qty
350;panas,;I-qty
350;dan;
350;Sumatera;B-geo
350;dengan;
350;467;B-qty
350;titik;I-qty
350;panas.;I-qty
351;Peneliti;
351;Harvard;
351;University,;
351;Tianjia;B-per
351;Liu;I-per
351;memperkirakan;
351;adanya;
351;potensi;
351;kematian;
351;dini;
351;akibat;
351;kebakaran;
351;hutan;
351;dan;
351;lahan;
351;mencapai;
351;36;B-qty
351;ribu;I-qty
351;jiwa;I-qty
351;per;
351;tahun;
351;pada;
351;2020–2029;
351;jika;
351;bencana;
351;ini;
351;terus;
351;terjadi;
351;dan;
351;tidak;
351;segera;
351;dibereskan.;
352;"
Kebakaran";
352;hutan;
352;dan;
352;lahan;
352;berdampak;
352;buruk;
352;bagi;
352;lingkungan;
352;dan;
352;makhluk;
352;hidup;
352;di;
352;sekitarnya.;
353;Hewan-hewan;
353;harus;
353;kehilangan;
353;tempat;
353;tinggal;
353;dan;
353;tak;
353;sedikit;
353;yang;
353;mati;
353;karena;
353;ikut;
353;terbakar.;
354;Tanaman-tanaman;
354;yang;
354;bisa;
354;sebagai;
354;bahan;
354;obat;
354;pun;
354;ikut;
354;musnah.;
355;Masyarakat;
355;yang;
355;tinggal;
355;di;
355;sekitar;
355;hutan;
355;harus;
355;menghirup;
355;asap;
355;berbahaya;
355;bagi;
355;kesehatan,;
355;jarak;
355;pandang;
355;terbatas;
355;yang;
355;berisiko;
355;terjadi;
355;kecelakaan;
355;di;
355;jalan,;
355;serta;
355;aktivitas;
355;jadi;
355;terhambat;
355;dan;
355;berdampak;
355;pada;
355;perekonomian.;
356;"
Banyak";
356;hewan;
356;mati;
356;akibat;
356;hutan;
356;tempat;
356;tinggal;
356;mereka;
356;terbakar;
356;(foto:;
356;"pixabay/Comfreak)

Membutuhkan";
356;waktu;
356;tidak;
356;sebentar;
356;untuk;
356;bisa;
356;memadamkan;
356;hutan;
356;yang;
356;terbakar.;
357;Sadar;
357;akan;
357;pentingnya;
357;menjaga;
357;hutan;
357;dan;
357;lahan;
357;demi;
357;kelangsungan;
357;hidup;
357;bersama,;
357;minimal;
357;kita;
357;harus;
357;memiliki;
357;pengetahuan;
357;tentang;
357;cara-cara;
357;untuk;
357;mencegah;
357;agar;
357;tidak;
357;terjadi;
357;kebakaran;
357;hutan;
357;kembali;
357;yang;
357;telah;
357;merugikan;
357;banyak;
357;pihak.;
358;Bukan;
358;hanya;
358;tugas;
358;pemerintah,;
358;masyarakat;
358;pun;
358;harus;
358;berinisiatif;
358;dan;
358;ikut;
358;bertindak;
358;dalam;
358;hal;
358;pencegahan;
358;tersebut.;
359;"
Untuk";
359;mengantisipasi;
359;segala;
359;risiko,;
359;berikut;
359;15;B-qty
359;cara;I-qty
359;mencegah;
359;kebakaran;
359;hutan;
359;dan;
359;"lahan:

1.";
360;Hindari;
360;membakar;
360;sampah;
360;di;
360;lahan;
360;atau;
360;hutan,;
360;terutama;
360;saat;
360;angin;
360;kencang.;
361;Angin;
361;yang;
361;bertiup;
361;kencang;
361;akan;
361;berisiko;
361;menyebarkan;
361;kobaran;
361;api;
361;dengan;
361;cepat;
361;dan;
361;menyebabkan;
361;kebakaran.;
362;"
2.";
363;Berikan;
363;jarak;
363;tempat;
363;pembakaran;
363;sampah;
363;dari;
363;bangunan;
363;sekitar;
363;50;B-qty
363;kaki;I-qty
363;dan;
363;sejauh;
363;500;B-qty
363;kaki;I-qty
363;dari;
363;hutan.;
364;Hal;
364;itu;
364;untuk;
364;menghindari;
364;risiko;
364;api;
364;menjalar;
364;ke;
364;tempat;
364;yang;
364;tidak;
364;diinginkan.;
365;"
3.";
366;Tidak;
366;membuang;
366;puntung;
366;rokok;
366;sembarangan;
366;di;
366;area;
366;hutan;
366;atau;
366;lahan,;
366;apalagi;
366;jika;
366;masih;
366;menyala;
366;yang;
366;berisiko;
366;memicu;
366;terjadinya;
366;kebakaran.;
367;"
Membuang";
367;puntung;
367;rokok;
367;sembarangan;
367;sangat;
367;bisa;
367;menyebabkan;
367;terjadinya;
367;kebakaran;
367;(foto:;
367;"pixabay/Myriams-Fotos)

4.";
368;Tidak;
368;membuat;
368;api;
368;unggun;
368;di;
368;area;
368;yang;
368;rawan;
368;terjadi;
368;kebakaran.;
369;"
5.";
370;Setelah;
370;selesai;
370;melakukan;
370;pembakaran,;
370;pastikan;
370;untuk;
370;mengecek;
370;api;
370;sudah;
370;benar-benar;
370;padam;
370;sebelum;
370;meninggalkan;
370;tempat;
370;itu.;
371;Perhatikan;
371;juga;
371;tidak;
371;ada;
371;barang-barang;
371;yang;
371;mudah;
371;terbakar;
371;di;
371;sekitarnya.;
372;"
6.";
373;Ketidaksadaran;
373;masyarakat;
373;bisa;
373;menjadi;
373;kecerobohan;
373;yang;
373;menyebabkan;
373;hal;
373;fatal;
373;seperti;
373;kebakaran;
373;hutan;
373;atau;
373;lahan.;
374;Untuk;
374;itu,;
374;perlu;
374;memberikan;
374;peringatan;
374;agar;
374;tidak;
374;sembarangan;
374;membakar;
374;sampah;
374;atau;
374;rumput;
374;di;
374;sekitar;
374;hutan,;
374;apalagi;
374;saat;
374;angin;
374;kencang;
374;di;
374;musim;
374;kemarau.;
375;"
7.";
376;Penting;
376;untuk;
376;melakukan;
376;konsolidasi;
376;dan;
376;koordinasi;
376;seluruh;
376;pihak;
376;untuk;
376;bersama-sama;
376;mencegah;
376;terjadinya;
376;kebakaran;
376;hutan;
376;dan;
376;lahan.;
377;"
Dukungan";
377;juga;
377;penting,;
377;seperti;
377;bantuan;
377;dana;
377;untuk;
377;kelompok;
377;masyarakat;
377;yang;
377;peduli;
377;akan;
377;pencegahan;
377;dan;
377;penanggulangan;
377;‘karhutla’,;
377;namun;
377;tidak;
377;memiliki;
377;dana;
377;dalam;
377;pelaksanaan;
377;kegiatannya.;
378;"
Pemadam";
378;kebakaran;
378;sibuk;
378;memadamkan;
378;api;
378;yang;
378;membara;
378;saat;
378;terjadi;
378;kebakaran;
378;hutan;
378;(foto:;
378;"pixabay/skeeze)

8.";
379;Membuatkan;
379;sekat-sekat;
379;kanal;
379;untuk;
379;pengaturan;
379;hidrologi;
379;air;
379;pada;
379;lahan;
379;gambut.;
380;Dengan;
380;begitu;
380;tanahnya;
380;jadi;
380;lembap;
380;dan;
380;basah;
380;sehingga;
380;tidak;
380;mudah;
380;terbakar,;
380;terutama;
380;saat;
380;musim;
380;kemarau.;
381;"
9.";
382;Melakukan;
382;pengawasan;
382;terhadap;
382;titik;
382;rawan;
382;kebakaran,;
382;terutama;
382;pada;
382;hutan;
382;di;
382;Sumatera,;
382;Kalimantan;
382;dan;
382;Sulawesi.;B-geo
383;"
10.";
384;Menyiapkan;
384;peralatan;
384;untuk;
384;memadamkan;
384;api;
384;jika;
384;sewaktu-waktu;
384;terjadi;
384;kebakaran;
384;hutan;
384;ataupun;
384;lahan.;
385;"
11.";
386;Melakukan;
386;patroli;
386;dan;
386;pengawasan;
386;rutin;
386;pada;
386;tempat-tempat;
386;yang;
386;memang;
386;rawan;
386;terjadi;
386;kebakaran,;
386;terutama;
386;saat;
386;musim;
386;kemarau.;
387;"
Kebakaran";
387;hutan;
387;merugikan;
387;banyak;
387;pihak,;
387;segera;
387;lakukan;
387;pencegahan;
387;oleh;
387;pemerintah;
387;dan;
387;masyarakat;
387;(foto:;
387;"pixabay/skeeze)

12.";
388;Deteksi;
388;kebakaran;
388;sejak;
388;awal;
388;dengan;
388;mendirikan;
388;menara;
388;pengawas;
388;ataupun;
388;pos;
388;jaga;
388;lengkap;
388;dengan;
388;teropong;
388;dan;
388;alat;
388;komunikasi.;
389;Juga,;
389;menyimak;
389;informasi;
389;data;
389;satelit/cuaca;
389;di;
389;area;
389;hutan;
389;sehingga;
389;dapat;
389;mencegah;
389;terjadinya;
389;kebakaran;
389;besar.;
390;"
13.";
391;Menyediakan;
391;tempat;
391;penampungan;
391;air;
391;di;
391;titik-titik;
391;rawan;
391;kebakaran;
391;untuk;
391;mempermudah;
391;mencari;
391;air;
391;jika;
391;sewaktu-waktu;
391;terjadi;
391;kebakaran.;
392;"
14.";
393;Penyuluhan;
393;ke;
393;masyarakat;
393;yang;
393;tinggal;
393;di;
393;dekat;
393;hutan.;
394;Hal;
394;ini;
394;untuk;
394;meningkatkan;
394;kesadaran;
394;dan;
394;kepedulian;
394;mereka;
394;akan;
394;bahaya;
394;kebakaran;
394;hutan/lahan;
394;yang;
394;berdampak;
394;buruk;
394;bagi;
394;banyak;
394;pihak.;
395;"
15.";
396;Menyediakan;
396;alarm;
396;peringatan;
396;saat;
396;kebakaran;
396;terjadi;
396;sehingga;
396;warga;
396;cepat;
396;bertindak;
396;untuk;
396;memadamkan;
396;api;
396;sebelum;
396;menyebar;
396;luas.;
397;"
16.";
398;Siap;
398;siaga;
398;jika;
398;terjadi;
398;kebakaran.;
399;Segera;
399;memberitahu;
399;warga;
399;dan;
399;pihak-pihak;
399;terkait;
399;untuk;
399;penanganan;
399;lebih;
399;lanjut.;
400;"
17.";
401;Pemetaan;
401;di;
401;wilayah-wilayah;
401;yang;
401;rawan;
401;terjadi;
401;kebakaran;
401;hutan;
401;dan;
401;lahan;
401;supaya;
401;semua;
401;pihak;
401;lebih;
401;fokus;
401;untuk;
401;melakukan;
401;pengawasan.;
402;"
with@dba";
403;TEMPO.CO,;
403;Jakarta;
403;-Menteri;
403;Koordinator;
403;Bidang;
403;Perekonomian;
403;Airlangga;B-per
403;Hartarto;I-per
403;mengatakan;
403;Indonesia;
403;memerlukan;
403;Red;
403;Army;
403;untuk;
403;menghadapi;
403;kebakaran;
403;hutan;
403;dan;
403;menangani;
403;pandemi.;
404;"
Dalam";
404;acara;
404;Green;
404;Economy;
404;Indonesia;
404;Summit;
404;2022;
404;di;
404;Jakarta,;B-geo
404;Rabu,;B-tim
404;11;I-tim
404;Mei;I-tim
404;2022,;I-tim
404;Airlangga;
404;mengingatkan;
404;Asia;B-geo
404;Tenggara,;I-geo
404;terutama;
404;Indonesia,;B-geo
404;masih;
404;sangat;
404;rentan;
404;dengan;
404;kebakaran;
404;hutan;
404;ketika;
404;memasuki;
404;musim;
404;kemarau.;
405;"
""Risiko";
405;kebakaran;
405;hutan;
405;kembali;
405;mengintip,;
405;itu;
405;perlu;
405;kita;
405;"waspadai,""";
405;kata;
405;Airlangga,;B-per
405;mengutip;
405;Climate;
405;Economics;
405;Index.;
406;"
Dia";
406;mengatakan;
406;krisis;
406;iklim;
406;seperti;
406;halnya;
406;menghadapi;
406;pandemi,;
406;yakni;
406;memerlukan;
406;apa;
406;yang;
406;ia;
406;sebut;
406;"""Red";
406;"Army"",";
406;yang;
406;bertugas;
406;untuk;
406;menghadapi;
406;krisis;
406;kesehatan;
406;dan;
406;krisis;
406;lingkungan.;
407;Airlangga;
407;menuturkan;
407;situasi;
407;ini;
407;sama;
407;seperti;
407;pada;
407;tahun;B-tim
407;1930;I-tim
407;ketika;
407;dunia;
407;belum;
407;memiliki;
407;pemadam;
407;kebakaran.;
408;"
""Dengan";
408;risiko;
408;yang;
408;ada,;
408;sekarang;
408;seluruh;
408;dunia;
408;punya;
408;pemadam;
408;kebakaran,;
408;baik;
408;yang;
408;di;
408;kota;
408;maupun;
408;pemadam;
408;kebakaran;
408;di;
408;hutan.;
409;Tentu;
409;ke;
409;depan;
409;kita;
409;perlu;
409;mempertimbangkan;
409;pemadam;
409;pandemik;
409;dari;
409;sektor;
409;"kesehatan,""";
409;kata;
409;Airlangga.;B-per
410;"
Atas";
410;dasar;
410;kesadaran;
410;dampak;
410;negatif;
410;perubahan;
410;iklim;
410;ini,;
410;Airlangga;B-per
410;mengatakan;
410;pemerintah;
410;RI;
410;berkomitmen;
410;untuk;
410;menurunkan;
410;emisi;
410;gas;
410;rumah;
410;kaca;
410;sebesar;
410;29;B-qty
410;persen;I-qty
410;dengan;
410;upaya;
410;domestik;
410;dan;
410;41;B-qty
410;persen;I-qty
410;penurunan;
410;emisi;
410;gas;
410;rumah;
410;kaca;
410;melalui;
410;bantuan;
410;internasional;
410;dengan;
410;skema;
410;business;
410;as;
410;usual;
410;2030.;
411;"
""Dari";
411;KTT;
411;COP;
411;ke;
411;KTT;
411;COP;
411;lain,;
411;Pak;
411;Wamen;
411;Lingkungan;
411;Hidup;
411;dan;
411;Kehutanan;
411;juga;
411;selalu;
411;hadir.;
412;Komitmen;
412;yang;
412;disampaikan;
412;secara;
412;verbal;
412;itu;
412;tidak;
412;ditindaklanjuti;
412;dengan;
412;action.;
413;Jadi;
413;no;
413;action,;
413;talk;
413;only.;
414;Ini;
414;kita;
414;harus;
414;dorong,;
414;termasuk;
414;di;
414;KTT;
414;G20;
414;kami;
414;minta;
414;pool;
414;of;
414;fund;
414;ditaruh;
414;"dulu,""";
414;ujarnya.;
415;"
Dalam";
415;Sidang;
415;Umum;
415;Perserikatan;
415;Bangsa-bangsa;
415;ke-76;
415;di;
415;New;B-geo
415;York;I-geo
415;dan;
415;KTT;
415;G20;
415;di;
415;Roma,;B-geo
415;Presiden;B-per
415;Joko;I-per
415;Widodo;I-per
415;atau;
415;Jokowi;B-per
