id,screen_name,text,clean_text,dt,label_id,is_predict,label_name,label,Desc
353,MedialokalCo,Cegah Karhutla Melalui Patroli dan Sosialisasi Bersama Warga Oleh Serda Darmadi https://t.co/KOJ9c1h3zp https://t.co/My2b5fsZ3F,cegah karhutla lalu patroli sosialisasi sama warga serda darmadi,2022-07-04 7:27:35,1,1,pencegahan,pencegahan,
354,persbhayangkar2,"Lokasi Rawan Karhutla di Jambi, 97 Satgas Gabungan Diberangkatkan https://t.co/7F5bM4MHO3",lokasi rawan karhutla jambi satgas gabungandiberangkatkan,2022-07-04 7:50:48,2,1,kebakaran,unknow,
355,kodim0322siak,"Babinsa koramil 06/Pwk Sabak Auh melaksanaan kegiatan Patroli Karhutla diDesa Bandar Sungai Rt 04 Rw 03  kecamatan Sabak Auh kabupaten Siak.

https://t.co/GMuAum8BQY",babinsa koramil pwk sabak auh laksana giat patroli karhutla desa bandar sungai rt rw camat sabak auh kabupaten siak,2022-07-04 8:31:54,2,1,kebakaran,pencegahan,
356,MedialokalCo,"Susuri Kebun Warga, Babinsa Koramil 03/TPL Lakukan Patroli Dan Sosialisasi Karhutla https://t.co/cvv4mFAI1z https://t.co/iSgkIyBH64",susur kebun warga babinsa koramil tpl laku patroli sosialisasi karhutla,2022-07-04 8:35:38,1,1,pencegahan,pencegahan,
357,kemitraan_ind,"Sejak 2021, kami didukung o/ @usaidindonesia &amp; UNEP, bekerjasama dgn @kishugu serta @ipbofficial  memfasilitasi penguatan berbagai pihak dlm upaya pencegahan&amp; penanggulangan #karhutla melalui program Strengthening Indonesian Capacity for Anticipatory Peat Fire Management SIAP-IFM https://t.co/9rLO0ltm6A",sejak dukung o amp unep bekerjasama dgn fasilitas kuat bagai pihak dlm upaya pencegahanamp tanggulang karhutla lalu program strengthening indonesian capacity for anticipatory peat fire management siapifm,2022-07-04 11:10:23,1,1,pencegahan,unknow,
358,kemitraan_ind,Sampai saat ini Kab Pelalawan &amp; Pulang Pisau tlh memiliki Peraturan Bupati utk pencegahan #karhutla. Sementara utk Kab. Ogan Komering Ilir sudah memiliki SK Bupati untuk Pembentukan Klaster Pencegahan Karhutla. Dokumen2 ini jd payung hukum pencegahan #karhutla yg terkoordinasi. https://t.co/hrdSm0iAdT,saat kab pelalawan amp pulang pisau tlh milik atur bupati utk cegah karhutla utk kab ogan komering ilir milik sk bupati bentuk klaster cegah karhutla dokumen jd payung hukum cegah karhutla yg koordinasi,2022-07-04 11:12:08,2,1,kebakaran,pencegahan,
360,cappimpong,"RT @kemitraan_ind: Sejak 2021, kami didukung o/ @usaidindonesia &amp; UNEP, bekerjasama dgn @kishugu serta @ipbofficial  memfasilitasi penguata…",sejak dukung o amp unep bekerjasama dgn fasilitas penguata,2022-07-04 12:36:49,1,1,pencegahan,unknow,
361,beritasampit_id,"#BeritaSampit
Polsek Dusel Gencarkan Sosialisasi Larangan Karhutla https://t.co/lDzgCqvFnS BUNTOK - Polsek Dusun Selatan (Dusel) Kabupaten Barito Selatan (Barsel), gencar melaksanakan patroli rutin sekaligus m... https://t.co/HHul7Zd5y1",beritasampitpolsek dusel gencar sosialisasi larang karhutla buntok polsek dusun selatan dusel kabupaten barito selatan barsel gencar laksana patroli rutin sekaligus m,2022-07-04 15:21:29,2,1,kebakaran,pencegahan,
362,Shrv45880105,"[4/7 21.04] SOLIHIN DIT SATGAS PUNGLI: https://t.co/64PqOc691H
[4/7 21.10] SOLIHIN DIT SATGAS PUNGLI: https://t.co/Kjp6KT1ecS
[4/7 21.16] SOLIHIN DIT SATGAS PUNGLI: https://t.co/m5AisMbc5q",solihin dit satgas pungli solihin dit satgas pungli solihin dit satgas pungli,2022-07-04 15:49:35,3,1,unknow,unknow,
363,klikwarta_com,"Jelang Apel Siaga Karhutla Tahun 2022, Kodim 1001/HSU-Balangan Siap Mendukung Penuh https://t.co/tsprx6AYZD",jelang apel siaga karhutla tahun kodim hsubalangan siap dukung penuh,2022-07-04 18:07:40,1,1,pencegahan,unknow,
364,infobmkgkalbar,"Hai Sobat Info BMKG Kalbar,
Diprakirakan potensi potensi hujan intensitas sedang hingga lebat diprakirakan  pada tanggal 05 Juli 2022 di sebagian wilayah : Mempawah, Pontianak, Kubu Raya, Kayong Utara, Sintang dan Kapuas Hulu.#karhutla #karhutlakalbar #infobmkgkalbar #cuacakalbar https://t.co/mCFBvfyZaI",hai sobat info bmkg kalbardiprakirakan potensi potensi hujan intensitas sedang hingga lebat prakira tanggal juli bagi wilayah mempawah pontianak kubu raya kayong utara sintang kapuas hulukarhutla karhutlakalbar infobmkgkalbar cuacakalbar,2022-07-05 0:07:16,1,1,pencegahan,pencegahan,
366,sipongi_klhk,"#SobatSipongi Manggala Agni Daops Sumatera XVII/ OKI bersama TNI dan BNPB berhasil memadamkan kebakaran yang terjadi di lahan masyarakat di Desa Deling, Kec. Pangkalan Lampam, Kab. Ogan Komering Ilir pada Senin (4 Juli 2022).

#manggalaagni #karhutla #pemadaman https://t.co/xzzJpir0f3",sobatsipongi manggala agni daops sumatera xvii oki sama tni bnpb hasil madam bakar jadi lahan masyarakat desa deling kec pangkal lampam kab ogan komering ilir senin juli manggalaagni karhutla madam,2022-07-05 1:24:52,5,1,rehabilitasi,kebakaran,
367,OtanEmbassy,RT @sipongi_klhk: #SobatSipongi Manggala Agni Daops Sumatera XVII/ OKI bersama TNI dan BNPB berhasil memadamkan kebakaran yang terjadi di l…,sobatsipongi manggala agni daops sumatera xvii oki sama tni bnpb hasil madam bakar jadi l,2022-07-05 1:32:41,1,1,pencegahan,kebakaran,
368,LellyRachmi,"Embung Muntialo Jadi Destinasi Wisata Edukasi Karhutla, Bisa Ngapain Aja? - Okezone Travel https://t.co/SDLwTjcVfa",embung muntialo jadi destinasi wisata edukasi karhutla ngapain aja okezone travel,2022-07-05 2:01:35,1,1,pencegahan,unknow,
369,PolsekWis,KEGIATAN HIMBAUAN KARHUTLA DI WILAYAH HUKUM POLSEK MUARA WIS https://t.co/n4AjBmO1sz,giat himbauan karhutla wilayah hukum polsek muara wis,2022-07-05 2:50:23,2,1,kebakaran,unknow,
370,SpiritRiau_com,"Embung Muntialo Jadi Destinasi Wisata Edukasi Karhutla, Bisa Ngapain Aja? https://t.co/U2c2MvbKVY",embung muntialo jadi destinasi wisata edukasi karhutla ngapain aja,2022-07-05 3:32:17,1,1,pencegahan,unknow,
371,Sugiant48229381,"KORAMIL 01/SMD DIM 0210/TU MELAKSANAKAN PATOLI KARHUTLA

Koramil 01/Smd Giat melaksanakan Patroli Karhutla rutin Kewilayah yang rawan kebakaran hutan dan menghimbau kepada warga agar tidak membakar lahan karena saat ini musim kemarau, Selasa, 05 Juli 2022. https://t.co/CkTAmhd4Qk",koramil smd dim tu laksana patol karhutlakoramil smd giat laksana patroli karhutla rutin wilayah rawan bakar hutan menghimbau warga tidak bakar lahan saat musim kemarau selasa juli,2022-07-05 3:47:47,2,1,kebakaran,pencegahan,
372,kodim0313kpr,BABINSA UTAMAKAN UPAYA PENCEGAHAN KARHUTLA DI WILAYAH https://t.co/Lpk6Om0wP5,babinsa utama upaya cegah karhutla wilayah,2022-07-05 3:56:49,2,1,kebakaran,pencegahan,
373,thegoodieplace,"Jom, kita dengarkan perkongsian pengalaman Pn Jaslina. Semoga bermanfaat kepada anda semua. 

Jom, kita singgah juga ke TGP Eskayvie Health Online Store @ https://t.co/gJHwP8tKGq

#asma #sesaknafas #diffenz #phytax #kesihatan #sakitparuparu #batuk #kahak https://t.co/BMfooSFiQu",jom dengar kongsi alam pn jaslina moga manfaat anda semua jom singgah ke tgp eskayvie health online store sesaknafas diffenz phytax kesihatan sakitparuparu batuk kahak,2022-07-05 6:17:46,1,1,pencegahan,unknow,
374,MedialokalCo,"Terkait Karhutla, Babinsa Koramil 07/Reteh Lakukan Patroli dan Sosialisasi di Wilayah Kelurahan https://t.co/FulHLJOoWN https://t.co/DTKRNfeIgo",kait karhutla babinsa koramil reteh laku patroli sosialisasi wilayah lurah,2022-07-05 6:20:36,1,1,pencegahan,pencegahan,
375,IwanSet60750280,"Bripka Efesus sambangi rumah warga sampaikan Himbauan cegah Karhutla
@gajah_2001 
#polriuntukindonesia
#polricegahcovid19
#PRESISI
#komunikatif POLRES SINGKAWANG - SALAM JKK https://t.co/YUueCgoksG",bripka efesus sambang rumah warga himbauan cegah karhutla polriuntukindonesiapolricegahcovidpresisikomunikatif polres singkawang salam jkk,2022-07-05 6:51:07,1,1,pencegahan,pencegahan,
376,Line_LKH,"Cegah Karhutla, Babinsa Koramil PWK 04 Laksanakan Sosialisasi ke Masyarakat https://t.co/9dJKGIgCxH",cegah karhutla babinsa koramil pwk laksana sosialisasi masyarakat,2022-07-05 6:51:41,2,1,kebakaran,pencegahan,
377,red_Beritapojok,"Upaya Pencegahan Karhutla, Babinsa Koramil Medang Kampai Rutin Patroli dan Sosialisasi https://t.co/VyQNHrkkMD",upaya cegah karhutla babinsa koramil medang kampai rutin patroli dansosialisasi,2022-07-05 6:53:19,1,1,pencegahan,pencegahan,
378,DumaiKodim,"Dalam upaya pencegahan terjadinya kebakaran hutan dan lahan (Karhutla), Babinsa Koramil Pwk 04/Medang Kampai, Kodim 0320/Dumai rutin melaksanakan patroli dan sosialisasi Stop Karhutla kepada masyarakat.
Seperti yang dilakukan Babinsa Kelurahan Guntung. https://t.co/F3lE3HruqY",upaya cegah jadi bakar hutan lahan karhutla babinsa koramil pwk medang kampai kodim dumai rutin laksana patroli sosialisasi stop karhutla masyarakatseperti laku babinsa lurah guntung,2022-07-05 6:56:16,2,1,kebakaran,pencegahan,
388,SjukriSelvy,"Indonesia siap meluncurkan standarisasi penanganan kebakaran hutan dan lahan (karhutla). Standarisasi ini akan menjadi pedoman berbagai pihak dalam menangani karhutla.
#karhutla #pemadamkebakaran #hutan #ILOVEU #PuncakHariBhayangkarake76 https://t.co/cTgD6Byesg",indonesia siap luncur standar tangan bakar hutan lahan karhutla standar akan jadi pedoman bagai pihak tangan karhutlakarhutla pemadamkebakaran hutan iloveu puncakharibhayangkarake,2022-07-05 7:57:32,2,1,kebakaran,pencegahan,
389,kaltengtoday,Penanganan Karhutla di Kecamatan Jenamas dan Mengkatip Terhambat Transportasi https://t.co/SZLunJkXsf,tangan karhutla camat jenamas mengkatip terhambattransportasi,2022-07-05 8:24:36,2,1,kebakaran,unknow,
390,infoRIAU,"Akibat Minim Hujan, BMKG: Potensi Karhutla di Riau Tinggi

#beritaRIAU
https://t.co/MhXibWVbyb",akibat minim hujan bmkg potensi karhutla riau tinggiberitariau,2022-07-05 8:56:00,2,1,kebakaran,unknow,
391,Sampit_id,Polsek Dusel Gencarkan Sosialisasi Larangan Karhutla https://t.co/4Vra3rbs3q,polsek dusel gencar sosialisasi larangankarhutla,2022-07-05 9:03:12,2,1,kebakaran,pencegahan,
392,sariagri_id,BMKG Berikan Peringatan Dini Potensi Karhutla di 11 Daerah di NTT https://t.co/PD9vEsDqAc #sariagri #pertanian,bmkg ikan ingat dini potensi karhutla daerah ntt sariagri tani,2022-07-05 9:34:02,1,1,pencegahan,pencegahan,
393,SeputariNews,"Simak! Ini Perbedaan Antara Pneumonia dan Kanker Paru-Paru.
Selengkapnya simak Infografis! FDL
https://t.co/KlNPTENUBG

#RCTI #SeputariNewsRCTI #Kanker #ParuParu #KankerParu #Pneumonia #InfeksiParu #Infeksi #BatuKering #NyeriOtot #SakitKuning #SesakNafas https://t.co/WQ44d5BsrA",simak beda pneumonia kanker paruparuselengkapnya simak infografis fdl seputarinewsrcti kanker paruparu kankerparu pneumonia infeksiparu infeksi batukering nyeriotot sakitkuning sesaknafas,2022-07-05 13:13:08,1,1,pencegahan,unknow,
394,beritasampit_id,"#BeritaSampit
Penanganan Karhutla Dua Kecamatan di Barsel Terkendala Akses dan Sarana Transportasi https://t.co/54yROYkJEf BUNTOK - Badan Penanggulangan Bencana Daerah (BPBD) Ka... https://t.co/rc35SP0iZp",beritasampitpenanganan karhutla camat barsel kendala akses sarana transportasi buntok badan tanggulang bencana daerah bpbd ka,2022-07-05 13:23:16,1,1,pencegahan,unknow,
395,PolresPalangka,"Kembali, Polsek Sabnagau Ajak Warga Cegah Karhutla
https://t.co/2mrgp2v6c4 https://t.co/wP1cr4Wlo1",polsek sabnagau ajak warga cegah karhutla,2022-07-06 0:16:45,2,1,kebakaran,pencegahan,
396,infobmkgkalbar,"Hai Sobat Info BMKG Kalbar,
Diprakirakan potensi potensi hujan intensitas ringan hingga sedang diprakirakan  pada tanggal 05 Juli 2022 di sebagian wilayah : Melawi, Sambas, Ketapang dan Kapuas Hulu.#karhutla #karhutlakalbar #infobmkgkalbar #cuacakalbar https://t.co/OKKGOpy2vF",hai sobat info bmkg kalbardiprakirakan potensi potensi hujan intensitas ringan hingga sedang prakira tanggal juli bagi wilayah lawi sambas ketapang kapuas hulukarhutla karhutlakalbar infobmkgkalbar cuacakalbar,2022-07-06 0:33:13,1,1,pencegahan,pencegahan,
398,ayakanaopaws,"@awto_insekyur @nengnongneng @cerita_setann @bacahorror @IDN_Horor Itu jaman aku smp lho, terus ada berkali2 telpon tnp nomor telpon nya kek suara org sesaknafas , terus malem2 ada chat apa gt isi nya lupa, tp nomor pengirimnya gaada .",jaman aku smp lho terus kali telpon tnp nomor telpon nya kek suara org sesaknafas terus malem chat apa gt isi nya lupa tp nomor kirim gaada,2022-07-06 2:54:29,5,1,rehabilitasi,unknow,
399,kodim0313kpr,BABINSA KORAMIL 09/LANGGAM UTAMAKAN UPAYA PENCEGAHAN KARHUTLA DI WILAYAH https://t.co/YkDX0HMgHh,babinsa koramil langgam utama upaya cegah karhutla wilayah,2022-07-06 3:41:14,2,1,kebakaran,pencegahan,
400,PtWilfina,"Maintenance Spark Plug/Busi Pompa Waterax MINI-STRIKER

? Maintenance Spark Plug/Busi Pompa Waterax MINI-STRIKER berfungsi untuk menjaga kebersihan busi, menjaga celah busi sesuai standar untuk menjaga peforma mesin tetap optimal

Tetap semangat padamkan karhutla,???? https://t.co/ixSZkq54Mk",maintenance spark plugbusi pompa waterax ministriker maintenance spark plugbusi pompa waterax ministriker fungsi jaga bersih busi jaga celah busi sesuai standar jaga forma mesin tetap optimaltetap semangat padam karhutla,2022-07-06 4:09:33,5,1,rehabilitasi,unknow,
401,InfoHumasBMKG,"Pagi #SobatBMKG! 
Wah ada info terbaru terkait titik panas pada 5 Juli 2022 nih sobat. Total 3 titik panas indikasi karhutla di wilayah Indonesia, yaitu Kalbar (1), Lampung (1), NTB (1). Yuk hindari kegiatan yang memicu kebakaran hutan!?

#TitikPanas
#BMKG https://t.co/m0hyiDG3aC",pagi sobatbmkg wah info baru kait titik panas juli nih sobat total titik panas indikasi karhutla wilayah indonesia kalbar lampung ntb yuk hindar giat picu bakar hutantitikpanasbmkg,2022-07-06 4:18:57,2,1,kebakaran,mitigasi,
402,FireItto,"Supervisi kegiatan ITTO PP-A/56-340-1 di Kalteng

6 Juli 2022

Dilaksanakan supervisi kegiatan ITTO oleh Projects Manager ITTO, Dr. Hwan Ok Ma

Kegiatan supervisi meliputi:
1. Diskusi pelaksanaan kegiatan ITTO yg telah dilakukan dalam rangka pengendalian karhutla di Kalimantan https://t.co/hfnI08EGYR",supervisi giat itto ppa kalteng juli laksana supervisi giat itto projects manager itto dr hwan makegiatan supervisi liput diskusi laksana giat itto yg laku rangka kendali karhutla kalimantan,2022-07-06 9:46:46,5,1,rehabilitasi,,
403,FireItto,2. Pengecekkan peralatan pengendalian karhutla di Daops dan Pondok Kerja hasil pengadaan kegiatan ITTO https://t.co/PbXYrgSSRV,ecek alat kendali karhutla daops pondok kerja hasil giat itto,2022-07-06 9:48:10,1,1,pencegahan,mitigasi,
404,Sidak_Redaksi,PMI Tebo Ikuti Apel Gelar Pasukan Siaga Darurat Bencana Karhutla 2022 https://t.co/WT7hGZmZ3P,pmi tebo ikut apel gelar pasu siaga darurat bencana karhutla,2022-07-06 9:57:03,1,1,pencegahan,pencegahan,
405,ElganggaFM,"Jalanan di Kota Tangerang Diselimuti Kabut Bak Negeri di Atas Awan, Ternyata Ini Penyebabnya

lengkapnya: cek Instagram elganggafm 

#info #news #berita #kabutasap #kebocoran #gas #co2 #kelalaian #distributorapar #macet #cimone #tangerang https://t.co/hSI3k0kFIH",jalan kota tangerang limut kabut bak negeri atas awan nyata penyebabnyalengkapnya cek instagram elganggafm info news berita kabutasap bocor gas co lalai distributorapar macet cimone tangerang,2022-07-06 13:01:55,1,1,pencegahan,unknow,
406,Zyanpatra,VIDEO: Ribuan Damkar Berjuang Matikan Api Karhutla California https://t.co/E6y0CMbIU2,video ribu damkar juang mati api karhutlacalifornia,2022-07-06 14:09:16,2,1,kebakaran,kebakaran,
408,ygsdgrindu,VIDEO: Ribuan Damkar Berjuang Matikan Api Karhutla California https://t.co/61xOaAFuTS,video ribu damkar juang mati api karhutla california,2022-07-06 15:00:36,2,1,kebakaran,kebakaran,
409,voidotid,"Kebakaran hutan dan lahan (karhutla) kembali terjadi di tengah musim kemarau basah di Aceh yang menghanguskan sekitar satu hektare lahan di wilayah Desa Simpang Empat Rajawali, Kecamatan Ketol, Kabupaten Aceh Tengah. https://t.co/GdkNt6vrdy",bakar hutan lahan karhutla jadi tengah musim kemarau basah aceh hangus satu hektare lahan wilayah desa simpang empat rajawali camat tol kabupaten aceh tengah,2022-07-06 15:35:07,2,1,kebakaran,kebakaran,
410,voidotid,"Dinas Kehutanan Sumatera Selatan mencatat, ada 67 persen di wilayah mereka yang masuk kategori kerawanan tinggi kebakaran hutan dan lahan (karhutla). https://t.co/mDvP9yYo4X",dinas hutan sumatera selatan catat persen wilayah yang masuk kategori rawan tinggi bakar hutan lahan karhutla,2022-07-06 16:17:04,1,1,pencegahan,pencegahan,
411,AntaranewsL,"67 persen wilayah Sumsel sangat rawan karhutla

https://t.co/ZMia6iVW2w",persen wilayah sumsel sangat rawan karhutla,2022-07-06 18:55:52,2,1,kebakaran,unknow,
413,beningnews,67 Persen Wilayah Sumsel Rawan Karhutla https://t.co/H08CALkba9,persen wilayah sumsel rawan karhutla,2022-07-06 21:54:33,2,1,kebakaran,unknow,
414,Batusarape,"RT @voidotid: Dinas Kehutanan Sumatera Selatan mencatat, ada 67 persen di wilayah mereka yang masuk kategori kerawanan tinggi kebakaran hut…",dinas hutan sumatera selatan catat persen wilayah yang masuk kategori rawan tinggi bakar hut,2022-07-06 21:59:41,1,1,pencegahan,kebakaran,
415,PolresPalangka,Bhabinkamtibmas Polsek Sabangau Tindaklanjuti Peristiwa Karhutla https://t.co/FVAJhy0Tj3,bhabinkamtibmas polsek sabangau tindaklanjuti peristiwa karhutla,2022-07-06 23:20:36,2,1,kebakaran,unknow,
416,eradotid,Salah satu penyebab utamanya karena Sumsel memiliki setidaknya 1 juta hektare areal gambut. https://t.co/UItOvZnfTr,salah satu utama sumsel milik juta hektare areal gambut,2022-07-07 1:07:04,1,1,pencegahan,unknow,
417,voidotid,BMKG melaporkan sebagian besar wilayah Nusa Tenggara Timur (NTT) berstatus sangat mudah terjadi kebakaran hutan dan lahan (karhutla). https://t.co/MPmVNCKpcA,bmkg lapor besar wilayah nusa tenggara timur ntt status sangat mudah jadi bakar hutan lahan karhutla,2022-07-07 2:23:56,1,1,pencegahan,pencegahan,
418,antaranews,"BMKG: Ada 19 dari 22 kabupaten di wilayah NTT yang berstatus sangat mudah terjadinya peristiwa kebakaran hutan dan lahan.

https://t.co/OBPi6EbQuo",bmkg dari kabupaten wilayah ntt status sangat mudah jadi peristiwa bakar hutan lahan,2022-07-07 2:25:45,1,1,pencegahan,kebakaran,
420,yayasanepistema,67 persen wilayah Sumsel masuk kerawanan tinggi karhutla|https://t.co/JsV3yPQ0PG,persen wilayah sumsel masuk rawan tinggi karhutla,2022-07-07 2:34:00,2,1,kebakaran,unknow,
421,ElshintaDotcom,BMKG: Sebagian besar wilayah NTT berstatus sangat mudah karhutla https://t.co/jynaJiFWrT,bmkg besar wilayah ntt status sangat mudah karhutla,2022-07-07 2:42:50,2,1,kebakaran,pencegahan,
422,kodim0313kpr,"Kompak, Tiga Pilar Desa Cegah Karhutla, Pasang Spanduk Stop Karhutla https://t.co/NLtVNkvYKs",kompak tiga pilar desa cegah karhutla pasang spanduk stop karhutla,2022-07-07 4:03:40,1,1,pencegahan,pencegahan,
423,kodim0313kpr,Babinsa Ramil 03/Bunut Dan RPK PT. Arara Abadi Patroli Cegah Karhutla di Wilayah https://t.co/9kOUxTn8Ls,babinsa ramil bunut rpk pt arara abadi patroli cegah karhutla wilayah,2022-07-07 4:08:14,1,1,pencegahan,pencegahan,
424,tonynfection,Muba Antisipasi Karhutla dengan Siagakan Posko di 10 Kecamatan https://t.co/vPFy5vt36I,muba antisipasi karhutla siaga posko camat,2022-07-07 4:15:46,2,1,kebakaran,pencegahan,
425,sekilas_riau,Serda Roni Sandra Terus Giatkan Patroli dan Sosialisasi Cegah Karhutla https://t.co/QJwnBR9kBK,serda roni sandra terus giat patroli sosialisasi cegahkarhutla,2022-07-07 4:20:49,2,1,kebakaran,pencegahan,
428,sekilas_riau,"Cegah Tidak Terjadi Karhutla, Koramil 05/Rm Laksanakan Patroli Dan Sosialisasi https://t.co/wsxUGd3XEc",cegah jadi karhutla koramil rm laksana patroli dansosialisasi,2022-07-07 4:34:40,2,1,kebakaran,pencegahan,
429,01Septhy,"BMKG: Sebagian Besar Wilayah NTT Berstatus Mudah Karhutla https://t.co/8CRl1xihXS 
#WARNANTT #Daerah #RegionalNews #BMKG #Kupang #Karhutla",bmkg besar wilayah ntt status mudah karhutla warnantt daerah regionalnews bmkg kupang karhutla,2022-07-07 4:38:56,2,1,kebakaran,pencegahan,
430,sariagri_id,Laporan BMKG Sebut Sebagian Wilayah NTT Berstatus Sangat Mudah Karhutla https://t.co/2V2Nma8IwH #sariagri #pertanian,lapor bmkg sebut wilayah ntt status sangat mudah karhutla sariagri tani,2022-07-07 5:19:03,1,1,pencegahan,unknow,
431,infobmkgkalbar,"Hai Sobat Info BMKG Kalbar,
Potensi kemudahan terjadinya kebakaran hutan dan lahan di wilayah Kalimantan Barat untuk sepekan ini beberapa wilayah masuk dalam kategori Mudah - sangat mudah.
#karhutla 
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/oQdiMxVNHp",hai sobat info bmkg kalbarpotensi mudah jadi bakar hutan lahan wilayah kalimantan barat pek beberapa wilayah masuk kategori mudah sangat mudahkarhutla karhutlakalbar infobmkgkalbar cuacakalbar,2022-07-07 5:35:00,2,1,kebakaran,pencegahan,
